name,station_code,region,type,station_id,group_id,observations_url,forecast_url,forecast_chart_url,info_url,data_url,latitude,longitude,elevation,description,established,municipality,provider
Sandbúðir,sandb,Miðhá,sj,6975,61,https://www.vedur.is/vedur/athuganir/kort/midhalendid/#group=61&station=6975,https://www.vedur.is/vedur/spar/stadaspar/midhalendid/#group=61&station=6975,https://www.vedur.is/vedur/spar/sparit/#m1=6975,https://www.vedur.is/vedur/stodvar/?s=sandb,https://www.vedur.is/,64.9331,-17.989,820.0,"64°55.985', 17°59.340' (64,9331, 17,989)",,,Landsvirkjun
Sandskeið,sansk,Faxafl,sj,31488,100,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=100&station=31488,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=100&station=31488,https://www.vedur.is/vedur/spar/sparit/#m1=31488,https://www.vedur.is/vedur/stodvar/?s=sansk,https://www.vedur.is/,64.0624,-21.5577,180.0,"64°03.746', 21°33.462' (64,0624, 21,5577)",,,Vegagerðin
Sandvíkurheiði,sanhe,A.land,sj,34559,16,https://www.vedur.is/vedur/athuganir/kort/austurland/#group=16&station=34559,https://www.vedur.is/vedur/spar/stadaspar/austurland/#group=16&station=34559,https://www.vedur.is/vedur/spar/sparit/#m1=34559,https://www.vedur.is/vedur/stodvar/?s=sanhe,https://www.vedur.is/,65.8914,-14.8253,275.0,"65°53.482', 14°49.519' (65,8914, 14,8253)",,,Vegagerðin
Sauðanesviti,sdnv,Str.& NV,sk,400,15,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=15&station=400,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=15&station=400,https://www.vedur.is/vedur/spar/sparit/#m1=400,https://www.vedur.is/vedur/stodvar/?s=sdnv,https://www.vedur.is/,66.1852,-18.9534,30.0,"66°11.112', 18°57.204' (66,1852, 18,9534)",,,Veðurstofa Íslands
Sauðanesviti,saudv,Str.& NV,sj,3751,42,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=42&station=3751,,,https://www.vedur.is/vedur/stodvar/?s=saudv,https://www.vedur.is/,66.1845,-18.9534,35.0,"66°11.070', 18°57.202' (66,1845, 18,9534)",,,Veðurstofa Íslands
Sauðárkrókur flugvöllur,skrok,Str.& NV,sj,3433,14,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=14&station=3433,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=14&station=3433,https://www.vedur.is/vedur/spar/sparit/#m1=3433,https://www.vedur.is/vedur/stodvar/?s=skrok,https://www.vedur.is/,65.7259,-19.5737,0.5,"65°43.556', 19°34.421' (65,7259, 19,5737)",,,Veðurstofa Íslands
Sámsstaðir,samst,S.land,sj,6222,19,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=19&station=6222,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=19&station=6222,https://www.vedur.is/vedur/spar/sparit/#m1=6222,https://www.vedur.is/vedur/stodvar/?s=samst,https://www.vedur.is/,63.7354,-20.1091,90.0,"63°44.122', 20°06.544' (63,7354, 20,1091)",,,Veðurstofa Íslands
Sáta,satax,Miðhá,sj,3054,14,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=14&station=3054,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=14&station=3054,https://www.vedur.is/vedur/spar/sparit/#m1=3054,https://www.vedur.is/vedur/stodvar/?s=satax,https://www.vedur.is/,65.0628,-18.8383,785.0,"65°03.767', 18°50.300' (65,0628, 18,8383)",,,Veðurstofa Íslands
Seley,seley,Austf,sj,5993,44,https://www.vedur.is/vedur/athuganir/kort/austfirdir/#group=44&station=5993,https://www.vedur.is/vedur/spar/stadaspar/austfirdir/#group=44&station=5993,https://www.vedur.is/vedur/spar/sparit/#m1=5993,https://www.vedur.is/vedur/stodvar/?s=seley,https://www.vedur.is/,64.9775,-13.5198,18.0,"64°58.650', 13°31.188' (64,9775, 13,5198)",,,Vegagerðin
Selfoss,sfoss,S.land,sj,6300,19,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=19&station=6300,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=19&station=6300,https://www.vedur.is/vedur/spar/sparit/#m1=6300,https://www.vedur.is/vedur/stodvar/?s=sfoss,https://www.vedur.is/,63.9355,-20.9707,20.0,"63°56.128', 20°58.240' (63,9355, 20,9707)",,,Veðurstofa Íslands
Seljalandsdalur,selja,Vestf,sj,2640,1302,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/djupid/#group=1302&station=2640,,,https://www.vedur.is/vedur/stodvar/?s=selja,https://www.vedur.is/,66.076,-23.1987,550.0,"66°04.557', 23°11.920' (66,076, 23,1987)",,,Veðurstofa Íslands
Seljalandsdalur - skíðaskáli,selsk,Vestf,sj,2641,1302,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/djupid/#group=1302&station=2641,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/djupid/#group=1302&station=2641,https://www.vedur.is/vedur/spar/sparit/#m1=2641,https://www.vedur.is/vedur/stodvar/?s=selsk,https://www.vedur.is/,66.0667,-23.2142,283.0,"66°04.002', 23°12.852' (66,0667, 23,2142)",,,Veðurstofa Íslands
Seltjarnarnes Suðurnes,selsu,Faxafl,sj,1471,100,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=100&station=1471,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=100&station=1471,https://www.vedur.is/vedur/spar/sparit/#m1=1471,https://www.vedur.is/vedur/stodvar/?s=selsu,https://www.vedur.is/,64.1545,-22.0325,4.5,"64°09.270', 22°01.951' (64,1545, 22,0325)",,,Veðurstofa Íslands
Selvogur,selvg,S.land,sj,31380,11,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=11&station=31380,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=11&station=31380,https://www.vedur.is/vedur/spar/sparit/#m1=31380,https://www.vedur.is/vedur/stodvar/?s=selvg,https://www.vedur.is/,63.8456,-21.6959,20.0,"63°50.736', 21°41.751' (63,8456, 21,6959)",,,Vegagerðin
Setur,setur,Miðhá,sj,6748,18,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=18&station=6748,https://www.vedur.is/vedur/spar/stadaspar/sudausturland/#group=18&station=6748,https://www.vedur.is/vedur/spar/sparit/#m1=6748,https://www.vedur.is/vedur/stodvar/?s=setur,https://www.vedur.is/,64.6043,-19.0186,693.0,"64°36.258', 19°01.116' (64,6043, 19,0186)",,,Landsvirkjun
Seyðisfjörður,seydi,Austf,sj,4182,16,https://www.vedur.is/vedur/athuganir/kort/austurland/#group=16&station=4182,https://www.vedur.is/vedur/spar/stadaspar/austurland/#group=16&station=4182,https://www.vedur.is/vedur/spar/sparit/#m1=4182,https://www.vedur.is/vedur/stodvar/?s=seydi,https://www.vedur.is/,65.2549,-14.0064,37.0,"65°15.292', 14°00.387' (65,2549, 14,0064)",,,Veðurstofa Íslands
Siglufjarðarvegur,siveg,Str.& NV,sj,33750,24,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=24&station=33750,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=24&station=33750,https://www.vedur.is/vedur/spar/sparit/#m1=33750,https://www.vedur.is/vedur/stodvar/?s=siveg,https://www.vedur.is/,66.129,-19.0721,20.0,"66°07.739', 19°04.328' (66,129, 19,0721)",,,Vegagerðin
Siglufjarðarvegur Herkonugil,siher,Str.& NV,sj,33751,115,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=115&station=33751,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=115&station=33751,https://www.vedur.is/vedur/spar/sparit/#m1=33751,https://www.vedur.is/vedur/stodvar/?s=siher,https://www.vedur.is/,66.1784,-18.9752,66.0,"66°10.702', 18°58.512' (66,1784, 18,9752)",,,Vegagerðin
Siglufjörður,sifjo,Str.& NV,sj,3752,114,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=114&station=3752,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=114&station=3752,https://www.vedur.is/vedur/spar/sparit/#m1=3752,https://www.vedur.is/vedur/stodvar/?s=sifjo,https://www.vedur.is/,66.1349,-18.919,6.0,"66°08.097', 18°55.139' (66,1349, 18,919)",,,Veðurstofa Íslands
Siglufjörður Hafnarfjall,sifhf,Str.& NV,sj,,,,,,https://www.vedur.is/vedur/stodvar/?s=sifhf,https://www.vedur.is/,66.1535,-18.9352,550.0,"66°09.212', 18°56.112' (66,1535, 18,9352)",,,Veðurstofa Íslands
Skaftafell,skaft,SA.land,sj,6499,18,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=18&station=6499,https://www.vedur.is/vedur/spar/stadaspar/sudausturland/#group=18&station=6499,https://www.vedur.is/vedur/spar/sparit/#m1=6499,https://www.vedur.is/vedur/stodvar/?s=skaft,https://www.vedur.is/,64.0144,-16.9721,86.0,"64°00.862', 16°58.327' (64,0144, 16,9721)",,,Veðurstofa Íslands
Skagatá,skagt,Str.& NV,sj,3720,14,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=14&station=3720,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=14&station=3720,https://www.vedur.is/vedur/spar/sparit/#m1=3720,https://www.vedur.is/vedur/stodvar/?s=skagt,https://www.vedur.is/,66.1192,-20.0989,9.0,"66°07.153', 20°05.932' (66,1192, 20,0989)",,,Vegagerðin
Skarðsfjöruviti,skafj,SA.land,sj,6176,18,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=18&station=6176,https://www.vedur.is/vedur/spar/stadaspar/sudausturland/#group=18&station=6176,https://www.vedur.is/vedur/spar/sparit/#m1=6176,https://www.vedur.is/vedur/stodvar/?s=skafj,https://www.vedur.is/,63.5179,-17.9785,6.0,"63°31.072', 17°58.711' (63,5179, 17,9785)",,,Vegagerðin
Skarðsheiði Miðfitjahóll,skahe,Faxafl,sj,1679,111,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=111&station=1679,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=111&station=1679,https://www.vedur.is/vedur/spar/sparit/#m1=1679,https://www.vedur.is/vedur/stodvar/?s=skahe,https://www.vedur.is/,64.4902,-21.7621,471.29998779296875,"64°29.411', 21°45.728' (64,4902, 21,7621)",,,Veðurstofa Íslands
Skarðsmýrarfjall,skamy,Faxafl,sj,1496,111,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=111&station=1496,,,https://www.vedur.is/vedur/stodvar/?s=skamy,https://www.vedur.is/,64.0567,-21.3469,597.0,"64°03.401', 21°20.816' (64,0567, 21,3469)",,,Veðurstofa Íslands
Skálafell,sfell,Faxafl,sj,1590,11,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=11&station=1590,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=11&station=1590,https://www.vedur.is/vedur/spar/sparit/#m1=1590,https://www.vedur.is/vedur/stodvar/?s=sfell,https://www.vedur.is/,64.2405,-21.4633,771.0,"64°14.429', 21°27.798' (64,2405, 21,4633)",,,Veðurstofa Íslands
Skálholt,skalh,S.land,sj,36411,19,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=19&station=36411,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=19&station=36411,https://www.vedur.is/vedur/spar/sparit/#m1=36411,https://www.vedur.is/vedur/stodvar/?s=skalh,https://www.vedur.is/,64.1323,-20.5308,60.0,"64°07.937', 20°31.847' (64,1323, 20,5308)",,,Vegagerðin
Skjaldþingsstaðir,skjal,A.land,sj,4455,16,https://www.vedur.is/vedur/athuganir/kort/austurland/#group=16&station=4455,https://www.vedur.is/vedur/spar/stadaspar/austurland/#group=16&station=4455,https://www.vedur.is/vedur/spar/sparit/#m1=4455,https://www.vedur.is/vedur/stodvar/?s=skjal,https://www.vedur.is/,65.7036,-14.8208,34.79999923706055,"65°42.213', 14°49.247' (65,7036, 14,8208)",,,Veðurstofa Íslands
Skrauthólar,skrau,Faxafl,sj,1578,100,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=100&station=1578,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=100&station=1578,https://www.vedur.is/vedur/spar/sparit/#m1=1578,https://www.vedur.is/vedur/stodvar/?s=skrau,https://www.vedur.is/,64.2318,-21.8046,20.0,"64°13.909', 21°48.278' (64,2318, 21,8046)",,,Veðurstofa Íslands
Staðarhóll,sholl,NA.land,sj,3591,15,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=15&station=3591,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=15&station=3591,https://www.vedur.is/vedur/spar/sparit/#m1=3591,https://www.vedur.is/vedur/stodvar/?s=sholl,https://www.vedur.is/,65.821,-17.3446,40.0,"65°49.259', 17°20.675' (65,821, 17,3446)",,,Veðurstofa Íslands
Stafá,stafa,Str.& NV,sj,33643,14,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=14&station=33643,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=14&station=33643,https://www.vedur.is/vedur/spar/sparit/#m1=33643,https://www.vedur.is/vedur/stodvar/?s=stafa,https://www.vedur.is/,66.0711,-19.2785,40.0,"66°04.265', 19°16.707' (66,0711, 19,2785)",,,Vegagerðin
Stafholtsey,stfey,Faxafl,sj,1781,71,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=71&station=1781,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=71&station=1781,https://www.vedur.is/vedur/spar/sparit/#m1=1781,https://www.vedur.is/vedur/stodvar/?s=stfey,https://www.vedur.is/,64.643,-21.5893,14.0,"64°38.581', 21°35.358' (64,643, 21,5893)",,,Veðurstofa Íslands
Steinar,stein,S.land,sj,36132,19,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=19&station=36132,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=19&station=36132,https://www.vedur.is/vedur/spar/sparit/#m1=36132,https://www.vedur.is/vedur/stodvar/?s=stein,https://www.vedur.is/,63.5429,-19.6906,20.0,"63°32.575', 19°41.434' (63,5429, 19,6906)",,,Vegagerðin
Steingrímsfjarðarheiði,stehe,Vestf,sj,32474,22,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/#group=22&station=32474,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/#group=22&station=32474,https://www.vedur.is/vedur/spar/sparit/#m1=32474,https://www.vedur.is/vedur/stodvar/?s=stehe,https://www.vedur.is/,65.7503,-22.1291,440.0,"65°45.019', 22°07.748' (65,7503, 22,1291)",,,Vegagerðin
Stórholt,sholt,Breiðafj,sj,31950,21,https://www.vedur.is/vedur/athuganir/kort/breidafjordur/#group=21&station=31950,https://www.vedur.is/vedur/spar/stadaspar/breidafjordur/#group=21&station=31950,https://www.vedur.is/vedur/spar/sparit/#m1=31950,https://www.vedur.is/vedur/stodvar/?s=sholt,https://www.vedur.is/,64.9859,-22.8085,70.0,"64°59.154', 22°48.512' (64,9859, 22,8085)",,,Vegagerðin
Stórhöfði,storh,S.land,sj,6017,19,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=19&station=6017,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=19&station=6017,https://www.vedur.is/vedur/spar/sparit/#m1=6017,https://www.vedur.is/vedur/stodvar/?s=storh,https://www.vedur.is/,63.3996,-20.2882,118.0,"63°23.974', 20°17.295' (63,3996, 20,2882)",,,Veðurstofa Íslands
Straumnesviti,strnv,Vestf,sj,2941,13,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/#group=13&station=2941,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/#group=13&station=2941,https://www.vedur.is/vedur/spar/sparit/#m1=2941,https://www.vedur.is/vedur/stodvar/?s=strnv,https://www.vedur.is/,66.4305,-23.1345,7.0,"66°25.831', 23°08.072' (66,4305, 23,1345)",,,Vegagerðin
Straumsvík,strau,Faxafl,sj,1473,100,https://www.vedur.is/vedur/athuganir/kort/hofudborgarsvaedid/#group=100&station=1473,https://www.vedur.is/vedur/spar/stadaspar/hofudborgarsvaedid/#group=100&station=1473,https://www.vedur.is/vedur/spar/sparit/#m1=1473,https://www.vedur.is/vedur/stodvar/?s=strau,https://www.vedur.is/,64.0438,-22.0404,7.0,"64°02.628', 22°02.427' (64,0438, 22,0404)",,,Veðurstofa Íslands
Streiti,strei,Austf,sj,35880,26,https://www.vedur.is/vedur/athuganir/kort/austfirdir/#group=26&station=35880,https://www.vedur.is/vedur/spar/stadaspar/austfirdir/#group=26&station=35880,https://www.vedur.is/vedur/spar/sparit/#m1=35880,https://www.vedur.is/vedur/stodvar/?s=strei,https://www.vedur.is/,64.7199,-14.0363,10.0,"64°43.197', 14°02.177' (64,7199, 14,0363)",,,Vegagerðin
Stykkishólmur,stykk,Breiðafj,sj,,,,,,https://www.vedur.is/vedur/stodvar/?s=stykk,https://www.vedur.is/,65.0717,-22.7324,12.399999618530273,"65°04.302', 22°43.942' (65,0717, 22,7324)",,,Veðurstofa Íslands
Stykkishólmur,sth,Breiðafj,sk,178,12,https://www.vedur.is/vedur/athuganir/kort/breidafjordur/#group=12&station=178,https://www.vedur.is/vedur/spar/stadaspar/breidafjordur/#group=12&station=178,https://www.vedur.is/vedur/spar/sparit/#m1=178,https://www.vedur.is/vedur/stodvar/?s=sth,https://www.vedur.is/,65.074,-22.7339,13.199999809265137,"65°04.442', 22°44.033' (65,074, 22,7339)",,,Veðurstofa Íslands
Suðureyri,seyri,Vestf,sj,2630,1301,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/djupid/#group=1301&station=2630,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/djupid/#group=1301&station=2630,https://www.vedur.is/vedur/spar/sparit/#m1=2630,https://www.vedur.is/vedur/stodvar/?s=seyri,https://www.vedur.is/,66.1251,-23.5077,2.0,"66°07.504', 23°30.464' (66,1251, 23,5077)",,,Veðurstofa Íslands
Surtsey,surte,S.land,sj,6012,19,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=19&station=6012,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=19&station=6012,https://www.vedur.is/vedur/spar/sparit/#m1=6012,https://www.vedur.is/vedur/stodvar/?s=surte,https://www.vedur.is/,63.2993,-20.5995,36.0,"63°17.958', 20°35.968' (63,2993, 20,5995)",,,Veðurstofa Íslands
Súðavík,sudav,Vestf,sj,2646,1301,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/djupid/#group=1301&station=2646,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/djupid/#group=1301&station=2646,https://www.vedur.is/vedur/spar/sparit/#m1=2646,https://www.vedur.is/vedur/stodvar/?s=sudav,https://www.vedur.is/,66.0426,-22.986,10.899999618530273,"66°02.556', 22°59.163' (66,0426, 22,986)",,,Veðurstofa Íslands
Svartárkot,svkot,NA.land,sj,3292,61,https://www.vedur.is/vedur/athuganir/kort/midhalendid/#group=61&station=3292,https://www.vedur.is/vedur/spar/stadaspar/midhalendid/#group=61&station=3292,https://www.vedur.is/vedur/spar/sparit/#m1=3292,https://www.vedur.is/vedur/stodvar/?s=svkot,https://www.vedur.is/,65.3419,-17.2465,403.3999938964844,"65°20.514', 17°14.789' (65,3419, 17,2465)",,,Veðurstofa Íslands
Sveifluháls,sveif,S.land,sj,31374,20,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=20&station=31374,,,https://www.vedur.is/vedur/stodvar/?s=sveif,https://www.vedur.is/,63.9664,-21.9457,179.5,"63°57.985', 21°56.742' (63,9664, 21,9457)",,,Vegagerðin
Svínadalur í Dölum,svina,Breiðafj,sj,32179,21,https://www.vedur.is/vedur/athuganir/kort/breidafjordur/#group=21&station=32179,https://www.vedur.is/vedur/spar/stadaspar/breidafjordur/#group=21&station=32179,https://www.vedur.is/vedur/spar/sparit/#m1=32179,https://www.vedur.is/vedur/stodvar/?s=svina,https://www.vedur.is/,65.3058,-21.7396,230.0,"65°18.351', 21°44.377' (65,3058, 21,7396)",,,Vegagerðin
Tálknafjörður,talkn,Breiðafj,sj,2323,40,https://www.vedur.is/vedur/athuganir/kort/vestfirdir/#group=40&station=2323,https://www.vedur.is/vedur/spar/stadaspar/vestfirdir/#group=40&station=2323,https://www.vedur.is/vedur/spar/sparit/#m1=2323,https://www.vedur.is/vedur/stodvar/?s=talkn,https://www.vedur.is/,65.6276,-23.8302,8.5,"65°37.656', 23°49.814' (65,6276, 23,8302)",,,Veðurstofa Íslands
Teigarhorn,teiga,Austf,sj,5872,17,https://www.vedur.is/vedur/athuganir/kort/austfirdir/#group=17&station=5872,https://www.vedur.is/vedur/spar/stadaspar/austfirdir/#group=17&station=5872,https://www.vedur.is/vedur/spar/sparit/#m1=5872,https://www.vedur.is/vedur/stodvar/?s=teiga,https://www.vedur.is/,64.6757,-14.3444,20.700000762939453,"64°40.540', 14°20.663' (64,6757, 14,3444)",,,Veðurstofa Íslands
Tíðaskarð,tidas,Faxafl,sj,31578,71,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=71&station=31578,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=71&station=31578,https://www.vedur.is/vedur/spar/sparit/#m1=31578,https://www.vedur.is/vedur/stodvar/?s=tidas,https://www.vedur.is/,64.287,-21.812,65.0,"64°17.222', 21°48.719' (64,287, 21,812)",,,Vegagerðin
Tjörnes - Gerðibrekka,tjnes,NA.land,sj,34700,24,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=24&station=34700,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=24&station=34700,https://www.vedur.is/vedur/spar/sparit/#m1=34700,https://www.vedur.is/vedur/stodvar/?s=tjnes,https://www.vedur.is/,66.1487,-16.9752,93.0,"66°08.921', 16°58.514' (66,1487, 16,9752)",,,Vegagerðin
Torfur,torfr,NA.land,sj,3371,15,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=15&station=3371,https://www.vedur.is/vedur/spar/stadaspar/nordurland_eystra/#group=15&station=3371,https://www.vedur.is/vedur/spar/sparit/#m1=3371,https://www.vedur.is/vedur/stodvar/?s=torfr,https://www.vedur.is/,65.501,-18.1616,25.799999237060547,"65°30.058', 18°09.696' (65,501, 18,1616)",,,Veðurstofa Íslands
Upptyppingar,uppty,Miðhá,sj,4019,17,https://www.vedur.is/vedur/athuganir/kort/austfirdir/#group=17&station=4019,https://www.vedur.is/vedur/spar/stadaspar/austfirdir/#group=17&station=4019,https://www.vedur.is/vedur/spar/sparit/#m1=4019,https://www.vedur.is/vedur/stodvar/?s=uppty,https://www.vedur.is/,65.0607,-16.2104,563.0,"65°03.639', 16°12.624' (65,0607, 16,2104)",,,Veðurstofa Íslands
Vaðlaheiði,vadla,NA.land,sj,3474,115,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=115&station=3474,,,https://www.vedur.is/vedur/stodvar/?s=vadla,https://www.vedur.is/,65.7483,-18.0021,580.0,"65°44.899', 18°00.127' (65,7483, 18,0021)",,,Veðurstofa Íslands
Vaðlaheiði II,vadlv,NA.land,sj,7472,115,https://www.vedur.is/vedur/athuganir/kort/nordurland_eystra/#group=115&station=7472,,,https://www.vedur.is/vedur/stodvar/?s=vadlv,https://www.vedur.is/,65.7483,-18.0021,580.0,"65°44.899', 18°00.127' (65,7483, 18,0021)",,,Veðurstofa Íslands
Vatnaleið,vatna,Faxafl,sj,31948,11,https://www.vedur.is/vedur/athuganir/kort/faxafloi/#group=11&station=31948,https://www.vedur.is/vedur/spar/stadaspar/faxafloi/#group=11&station=31948,https://www.vedur.is/vedur/spar/sparit/#m1=31948,https://www.vedur.is/vedur/stodvar/?s=vatna,https://www.vedur.is/,64.9095,-22.8649,226.0,"64°54.571', 22°51.895' (64,9095, 22,8649)",,,Vegagerðin
Vatnsfell,vfell,Miðhá,sj,6546,18,https://www.vedur.is/vedur/athuganir/kort/sudausturland/#group=18&station=6546,https://www.vedur.is/vedur/spar/stadaspar/sudausturland/#group=18&station=6546,https://www.vedur.is/vedur/spar/sparit/#m1=6546,https://www.vedur.is/vedur/stodvar/?s=vfell,https://www.vedur.is/,64.1956,-19.0467,539.5,"64°11.735', 19°02.800' (64,1956, 19,0467)",,,Landsvirkjun
Vatnsskarð,vtnsk,Str.& NV,sj,33431,23,https://www.vedur.is/vedur/athuganir/kort/nordurland_vestra/#group=23&station=33431,https://www.vedur.is/vedur/spar/stadaspar/nordurland_vestra/#group=23&station=33431,https://www.vedur.is/vedur/spar/sparit/#m1=33431,https://www.vedur.is/vedur/stodvar/?s=vtnsk,https://www.vedur.is/,65.5085,-19.6945,420.0,"65°30.510', 19°41.670' (65,5085, 19,6945)",,,Vegagerðin
Vatnsskarð eystra,vtney,A.land,sj,34382,16,https://www.vedur.is/vedur/athuganir/kort/austurland/#group=16&station=34382,https://www.vedur.is/vedur/spar/stadaspar/austurland/#group=16&station=34382,https://www.vedur.is/vedur/spar/sparit/#m1=34382,https://www.vedur.is/vedur/stodvar/?s=vtney,https://www.vedur.is/,65.5623,-13.9897,430.0,"65°33.740', 13°59.384' (65,5623, 13,9897)",,,Vegagerðin
Vatnsskarðshólar,vtns,S.land,sk,802,19,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=19&station=802,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=19&station=802,https://www.vedur.is/vedur/spar/sparit/#m1=802,https://www.vedur.is/vedur/stodvar/?s=vtns,https://www.vedur.is/,63.4236,-19.183,20.0,"63°25.416', 19°10.982' (63,4236, 19,183)",,,Veðurstofa Íslands
Vatnsskarðshólar,vskho,S.land,sj,,,,,,https://www.vedur.is/vedur/stodvar/?s=vskho,https://www.vedur.is/,63.424,-19.1837,10.0,"63°25.438', 19°11.020' (63,424, 19,1837)",,,Veðurstofa Íslands
Vattarnes,vatta,Austf,sj,5988,17,https://www.vedur.is/vedur/athuganir/kort/austfirdir/#group=17&station=5988,https://www.vedur.is/vedur/spar/stadaspar/austfirdir/#group=17&station=5988,https://www.vedur.is/vedur/spar/sparit/#m1=5988,https://www.vedur.is/vedur/stodvar/?s=vatta,https://www.vedur.is/,64.937,-13.6846,5.300000190734863,"64°56.221', 13°41.076' (64,937, 13,6846)",,,Veðurstofa Íslands
Veiðivatnahraun,veivh,Miðhá,sj,6657,61,https://www.vedur.is/vedur/athuganir/kort/midhalendid/#group=61&station=6657,https://www.vedur.is/vedur/spar/stadaspar/midhalendid/#group=61&station=6657,https://www.vedur.is/vedur/spar/sparit/#m1=6657,https://www.vedur.is/vedur/stodvar/?s=veivh,https://www.vedur.is/,64.3951,-18.5048,647.0,"64°23.706', 18°30.286' (64,3951, 18,5048)",,,Landsvirkjun
Vestmannaeyjabær,vestb,S.land,sj,6015,79,https://www.vedur.is/vedur/athuganir/kort/sudurland/#group=79&station=6015,https://www.vedur.is/vedur/spar/stadaspar/sudurland/#group=79&station=6015,https://www.vedur.is/vedur/spar/sparit/#m1=6015,https://www.vedur.is/vedur/stodvar/?s=vestb,https://www.vedur.is/,63.4359,-20.2758,40.400001525878906,"63°26.152', 20°16.547' (63,4359, 20,2758)",,,Veðurstofa Íslands
